country,country_name,indicator,year,value,source_flag,source,unit
NL,Netherlands,I_IUSNET,2017,66.56,,Eurostat: isoc_ci_ac_i,percent
NL,Netherlands,I_IUSNET,2018,65.75,,Eurostat: isoc_ci_ac_i,percent
NL,Netherlands,I_IUSNET,2019,66.91,,Eurostat: isoc_ci_ac_i,percent
NL,Netherlands,I_IUSNET,2020,71.23,,Eurostat: isoc_ci_ac_i,percent
NL,Netherlands,I_IUSNET,2021,73.3,,Eurostat: isoc_ci_ac_i,percent
NL,Netherlands,I_IUSNET,2022,74.09,,Eurostat: isoc_ci_ac_i,percent
NL,Netherlands,I_IUSNET,2023,76.62,,Eurostat: isoc_ci_ac_i,percent
NL,Netherlands,I_IUSNET,2024,80.06,,Eurostat: isoc_ci_ac_i,percent
NL,Netherlands,I_IUSNET,2025,81.21,,Eurostat: isoc_ci_ac_i,percent
NL,Netherlands,I_IUVOTE,2014,,,Eurostat: isoc_ci_ac_i,percent
NL,Netherlands,I_IUVOTE,2015,6.7,,Eurostat: isoc_ci_ac_i,percent
NL,Netherlands,I_IUVOTE,2016,,,Eurostat: isoc_ci_ac_i,percent
NL,Netherlands,I_IUVOTE,2017,9.4,,Eurostat: isoc_ci_ac_i,percent
NL,Netherlands,I_IUVOTE,2018,,,Eurostat: isoc_ci_ac_i,percent
NL,Netherlands,I_IUVOTE,2019,8.68,,Eurostat: isoc_ci_ac_i,percent
NL,Netherlands,I_IUVOTE,2020,,,Eurostat: isoc_ci_ac_i,percent
NL,Netherlands,I_IUVOTE,2021,10.72,,Eurostat: isoc_ci_ac_i,percent
NL,Netherlands,I_IUVOTE,2022,9.65,,Eurostat: isoc_ci_ac_i,percent
NL,Netherlands,I_IUVOTE,2023,9.84,,Eurostat: isoc_ci_ac_i,percent
NL,Netherlands,I_IUVOTE,2024,9.64,,Eurostat: isoc_ci_ac_i,percent
NL,Netherlands,I_IUVOTE,2025,9.0,,Eurostat: isoc_ci_ac_i,percent
NL,Netherlands,I_IUPOL2,2014,,,Eurostat: isoc_ci_ac_i,percent
NL,Netherlands,I_IUPOL2,2015,,,Eurostat: isoc_ci_ac_i,percent
NL,Netherlands,I_IUPOL2,2016,,,Eurostat: isoc_ci_ac_i,percent
NL,Netherlands,I_IUPOL2,2017,,,Eurostat: isoc_ci_ac_i,percent
NL,Netherlands,I_IUPOL2,2018,,,Eurostat: isoc_ci_ac_i,percent
NL,Netherlands,I_IUPOL2,2019,,,Eurostat: isoc_ci_ac_i,percent
NL,Netherlands,I_IUPOL2,2020,,,Eurostat: isoc_ci_ac_i,percent
NL,Netherlands,I_IUPOL2,2021,21.83,,Eurostat: isoc_ci_ac_i,percent
NL,Netherlands,I_IUPOL2,2022,20.6,,Eurostat: isoc_ci_ac_i,percent
NL,Netherlands,I_IUPOL2,2023,26.26,,Eurostat: isoc_ci_ac_i,percent
NL,Netherlands,I_IUPOL2,2024,27.66,,Eurostat: isoc_ci_ac_i,percent
NL,Netherlands,I_IUPOL2,2025,28.2,,Eurostat: isoc_ci_ac_i,percent
NL,Netherlands,I_IUCPP,2014,,,Eurostat: isoc_ci_ac_i,percent
NL,Netherlands,I_IUCPP,2015,25.62,,Eurostat: isoc_ci_ac_i,percent
NL,Netherlands,I_IUCPP,2016,,,Eurostat: isoc_ci_ac_i,percent
NL,Netherlands,I_IUCPP,2017,12.41,,Eurostat: isoc_ci_ac_i,percent
NL,Netherlands,I_IUCPP,2018,,,Eurostat: isoc_ci_ac_i,percent
NL,Netherlands,I_IUCPP,2019,11.9,,Eurostat: isoc_ci_ac_i,percent
NL,Netherlands,I_IUCPP,2020,,,Eurostat: isoc_ci_ac_i,percent
NL,Netherlands,I_IUCPP,2021,24.31,,Eurostat: isoc_ci_ac_i,percent
NL,Netherlands,I_IUCPP,2022,22.95,,Eurostat: isoc_ci_ac_i,percent
NL,Netherlands,I_IUCPP,2023,28.76,,Eurostat: isoc_ci_ac_i,percent
NL,Netherlands,I_IUCPP,2024,29.58,,Eurostat: isoc_ci_ac_i,percent
NL,Netherlands,I_IUCPP,2025,30.02,,Eurostat: isoc_ci_ac_i,percent
NL,Netherlands,I_IUVOD,2014,,,Eurostat: isoc_ci_ac_i,percent
NL,Netherlands,I_IUVOD,2015,,,Eurostat: isoc_ci_ac_i,percent
NL,Netherlands,I_IUVOD,2016,36.12,,Eurostat: isoc_ci_ac_i,percent
NL,Netherlands,I_IUVOD,2017,,,Eurostat: isoc_ci_ac_i,percent
NL,Netherlands,I_IUVOD,2018,54.61,,Eurostat: isoc_ci_ac_i,percent
NL,Netherlands,I_IUVOD,2019,,,Eurostat: isoc_ci_ac_i,percent
NL,Netherlands,I_IUVOD,2020,68.89,,Eurostat: isoc_ci_ac_i,percent
NL,Netherlands,I_IUVOD,2021,,,Eurostat: isoc_ci_ac_i,percent
NL,Netherlands,I_IUVOD,2022,72.88,,Eurostat: isoc_ci_ac_i,percent
NL,Netherlands,I_IUVOD,2023,,,Eurostat: isoc_ci_ac_i,percent
NL,Netherlands,I_IUVOD,2024,75.36,,Eurostat: isoc_ci_ac_i,percent
NL,Netherlands,I_IUVOD,2025,,,Eurostat: isoc_ci_ac_i,percent
NL,Netherlands,deprivation,2015,3.2,,Eurostat: ilc_mdsd11,percent
NL,Netherlands,deprivation,2016,2.6,,Eurostat: ilc_mdsd11,percent
NL,Netherlands,deprivation,2017,2.6,,Eurostat: ilc_mdsd11,percent
NL,Netherlands,deprivation,2018,2.6,,Eurostat: ilc_mdsd11,percent
NL,Netherlands,deprivation,2019,2.8,,Eurostat: ilc_mdsd11,percent
NL,Netherlands,deprivation,2020,2.2,,Eurostat: ilc_mdsd11,percent
NL,Netherlands,deprivation,2021,2.1,,Eurostat: ilc_mdsd11,percent
NL,Netherlands,deprivation,2022,2.5,,Eurostat: ilc_mdsd11,percent
NL,Netherlands,deprivation,2023,2.7,,Eurostat: ilc_mdsd11,percent
NL,Netherlands,deprivation,2024,3.1,,Eurostat: ilc_mdsd11,percent
NL,Netherlands,deprivation,2025,2.6,,Eurostat: ilc_mdsd11,percent
AT,Austria,I_IUSNET,2014,44.24,,Eurostat: isoc_ci_ac_i,percent
AT,Austria,I_IUSNET,2015,45.33,,Eurostat: isoc_ci_ac_i,percent
AT,Austria,I_IUSNET,2016,49.02,,Eurostat: isoc_ci_ac_i,percent
AT,Austria,I_IUSNET,2017,51.19,,Eurostat: isoc_ci_ac_i,percent
AT,Austria,I_IUSNET,2018,53.17,,Eurostat: isoc_ci_ac_i,percent
AT,Austria,I_IUSNET,2019,55.55,,Eurostat: isoc_ci_ac_i,percent
AT,Austria,I_IUSNET,2020,59.54,,Eurostat: isoc_ci_ac_i,percent
AT,Austria,I_IUSNET,2021,57.11,,Eurostat: isoc_ci_ac_i,percent
AT,Austria,I_IUSNET,2022,61.47,,Eurostat: isoc_ci_ac_i,percent
AT,Austria,I_IUSNET,2023,63.42,,Eurostat: isoc_ci_ac_i,percent
AT,Austria,I_IUSNET,2024,64.74,,Eurostat: isoc_ci_ac_i,percent
AT,Austria,I_IUSNET,2025,67.86,,Eurostat: isoc_ci_ac_i,percent
AT,Austria,I_IUVOTE,2014,,,Eurostat: isoc_ci_ac_i,percent
AT,Austria,I_IUVOTE,2015,7.18,,Eurostat: isoc_ci_ac_i,percent
AT,Austria,I_IUVOTE,2016,,,Eurostat: isoc_ci_ac_i,percent
AT,Austria,I_IUVOTE,2017,6.65,,Eurostat: isoc_ci_ac_i,percent
AT,Austria,I_IUVOTE,2018,,,Eurostat: isoc_ci_ac_i,percent
AT,Austria,I_IUVOTE,2019,9.34,,Eurostat: isoc_ci_ac_i,percent
AT,Austria,I_IUVOTE,2020,,,Eurostat: isoc_ci_ac_i,percent
AT,Austria,I_IUVOTE,2021,13.79,,Eurostat: isoc_ci_ac_i,percent
AT,Austria,I_IUVOTE,2022,13.88,,Eurostat: isoc_ci_ac_i,percent
AT,Austria,I_IUVOTE,2023,12.67,,Eurostat: isoc_ci_ac_i,percent
AT,Austria,I_IUVOTE,2024,11.3,,Eurostat: isoc_ci_ac_i,percent
AT,Austria,I_IUVOTE,2025,13.67,,Eurostat: isoc_ci_ac_i,percent
AT,Austria,I_IUPOL2,2014,,,Eurostat: isoc_ci_ac_i,percent
AT,Austria,I_IUPOL2,2015,,,Eurostat: isoc_ci_ac_i,percent
AT,Austria,I_IUPOL2,2016,,,Eurostat: isoc_ci_ac_i,percent
AT,Austria,I_IUPOL2,2017,,,Eurostat: isoc_ci_ac_i,percent
AT,Austria,I_IUPOL2,2018,,,Eurostat: isoc_ci_ac_i,percent
AT,Austria,I_IUPOL2,2019,,,Eurostat: isoc_ci_ac_i,percent
AT,Austria,I_IUPOL2,2020,,,Eurostat: isoc_ci_ac_i,percent
AT,Austria,I_IUPOL2,2021,14.22,,Eurostat: isoc_ci_ac_i,percent
AT,Austria,I_IUPOL2,2022,11.65,,Eurostat: isoc_ci_ac_i,percent
AT,Austria,I_IUPOL2,2023,15.79,,Eurostat: isoc_ci_ac_i,percent
AT,Austria,I_IUPOL2,2024,12.39,,Eurostat: isoc_ci_ac_i,percent
AT,Austria,I_IUPOL2,2025,18.99,,Eurostat: isoc_ci_ac_i,percent
AT,Austria,I_IUCPP,2014,,,Eurostat: isoc_ci_ac_i,percent
AT,Austria,I_IUCPP,2015,11.37,,Eurostat: isoc_ci_ac_i,percent
AT,Austria,I_IUCPP,2016,,,Eurostat: isoc_ci_ac_i,percent
AT,Austria,I_IUCPP,2017,10.14,,Eurostat: isoc_ci_ac_i,percent
AT,Austria,I_IUCPP,2018,,,Eurostat: isoc_ci_ac_i,percent
AT,Austria,I_IUCPP,2019,12.95,,Eurostat: isoc_ci_ac_i,percent
AT,Austria,I_IUCPP,2020,,,Eurostat: isoc_ci_ac_i,percent
AT,Austria,I_IUCPP,2021,22.32,,Eurostat: isoc_ci_ac_i,percent
AT,Austria,I_IUCPP,2022,20.61,,Eurostat: isoc_ci_ac_i,percent
AT,Austria,I_IUCPP,2023,22.88,,Eurostat: isoc_ci_ac_i,percent
AT,Austria,I_IUCPP,2024,19.79,,Eurostat: isoc_ci_ac_i,percent
AT,Austria,I_IUCPP,2025,25.98,,Eurostat: isoc_ci_ac_i,percent
AT,Austria,I_IUVOD,2014,,,Eurostat: isoc_ci_ac_i,percent
AT,Austria,I_IUVOD,2015,,,Eurostat: isoc_ci_ac_i,percent
AT,Austria,I_IUVOD,2016,12.15,,Eurostat: isoc_ci_ac_i,percent
AT,Austria,I_IUVOD,2017,,,Eurostat: isoc_ci_ac_i,percent
AT,Austria,I_IUVOD,2018,24.5,,Eurostat: isoc_ci_ac_i,percent
AT,Austria,I_IUVOD,2019,,,Eurostat: isoc_ci_ac_i,percent
AT,Austria,I_IUVOD,2020,37.66,,Eurostat: isoc_ci_ac_i,percent
AT,Austria,I_IUVOD,2021,,,Eurostat: isoc_ci_ac_i,percent
AT,Austria,I_IUVOD,2022,46.28,,Eurostat: isoc_ci_ac_i,percent
AT,Austria,I_IUVOD,2023,,,Eurostat: isoc_ci_ac_i,percent
AT,Austria,I_IUVOD,2024,49.75,,Eurostat: isoc_ci_ac_i,percent
AT,Austria,I_IUVOD,2025,,,Eurostat: isoc_ci_ac_i,percent
AT,Austria,deprivation,2015,2.9,,Eurostat: ilc_mdsd11,percent
AT,Austria,deprivation,2016,3.3,,Eurostat: ilc_mdsd11,percent
AT,Austria,deprivation,2017,3.4,,Eurostat: ilc_mdsd11,percent
AT,Austria,deprivation,2018,2.8,,Eurostat: ilc_mdsd11,percent
AT,Austria,deprivation,2019,2.7,,Eurostat: ilc_mdsd11,percent
AT,Austria,deprivation,2020,3.0,,Eurostat: ilc_mdsd11,percent
AT,Austria,deprivation,2021,1.8,,Eurostat: ilc_mdsd11,percent
AT,Austria,deprivation,2022,2.3,,Eurostat: ilc_mdsd11,percent
AT,Austria,deprivation,2023,3.7,,Eurostat: ilc_mdsd11,percent
AT,Austria,deprivation,2024,3.7,,Eurostat: ilc_mdsd11,percent
AT,Austria,deprivation,2025,2.9,,Eurostat: ilc_mdsd11,percent
PL,Poland,I_IUSNET,2014,36.8,,Eurostat: isoc_ci_ac_i,percent
PL,Poland,I_IUSNET,2015,41.4,,Eurostat: isoc_ci_ac_i,percent
PL,Poland,I_IUSNET,2016,44.2,,Eurostat: isoc_ci_ac_i,percent
PL,Poland,I_IUSNET,2017,48.02,,Eurostat: isoc_ci_ac_i,percent
PL,Poland,I_IUSNET,2018,49.87,,Eurostat: isoc_ci_ac_i,percent
PL,Poland,I_IUSNET,2019,53.04,,Eurostat: isoc_ci_ac_i,percent
PL,Poland,I_IUSNET,2020,54.78,,Eurostat: isoc_ci_ac_i,percent
PL,Poland,I_IUSNET,2021,56.78,,Eurostat: isoc_ci_ac_i,percent
PL,Poland,I_IUSNET,2022,60.61,,Eurostat: isoc_ci_ac_i,percent
PL,Poland,I_IUSNET,2023,62.29,,Eurostat: isoc_ci_ac_i,percent
PL,Poland,I_IUSNET,2024,60.97,,Eurostat: isoc_ci_ac_i,percent
PL,Poland,I_IUSNET,2025,63.27,,Eurostat: isoc_ci_ac_i,percent
PL,Poland,I_IUVOTE,2014,,,Eurostat: isoc_ci_ac_i,percent
PL,Poland,I_IUVOTE,2015,2.43,,Eurostat: isoc_ci_ac_i,percent
PL,Poland,I_IUVOTE,2016,,,Eurostat: isoc_ci_ac_i,percent
PL,Poland,I_IUVOTE,2017,4.18,,Eurostat: isoc_ci_ac_i,percent
PL,Poland,I_IUVOTE,2018,,,Eurostat: isoc_ci_ac_i,percent
PL,Poland,I_IUVOTE,2019,5.56,,Eurostat: isoc_ci_ac_i,percent
PL,Poland,I_IUVOTE,2020,,,Eurostat: isoc_ci_ac_i,percent
PL,Poland,I_IUVOTE,2021,4.49,,Eurostat: isoc_ci_ac_i,percent
PL,Poland,I_IUVOTE,2022,4.96,,Eurostat: isoc_ci_ac_i,percent
PL,Poland,I_IUVOTE,2023,4.84,,Eurostat: isoc_ci_ac_i,percent
PL,Poland,I_IUVOTE,2024,6.25,,Eurostat: isoc_ci_ac_i,percent
PL,Poland,I_IUVOTE,2025,7.26,,Eurostat: isoc_ci_ac_i,percent
PL,Poland,I_IUPOL2,2014,,,Eurostat: isoc_ci_ac_i,percent
PL,Poland,I_IUPOL2,2015,,,Eurostat: isoc_ci_ac_i,percent
PL,Poland,I_IUPOL2,2016,,,Eurostat: isoc_ci_ac_i,percent
PL,Poland,I_IUPOL2,2017,,,Eurostat: isoc_ci_ac_i,percent
PL,Poland,I_IUPOL2,2018,,,Eurostat: isoc_ci_ac_i,percent
PL,Poland,I_IUPOL2,2019,,,Eurostat: isoc_ci_ac_i,percent
PL,Poland,I_IUPOL2,2020,,,Eurostat: isoc_ci_ac_i,percent
PL,Poland,I_IUPOL2,2021,11.01,,Eurostat: isoc_ci_ac_i,percent
PL,Poland,I_IUPOL2,2022,12.07,,Eurostat: isoc_ci_ac_i,percent
PL,Poland,I_IUPOL2,2023,11.2,,Eurostat: isoc_ci_ac_i,percent
PL,Poland,I_IUPOL2,2024,13.64,,Eurostat: isoc_ci_ac_i,percent
PL,Poland,I_IUPOL2,2025,13.24,,Eurostat: isoc_ci_ac_i,percent
PL,Poland,I_IUCPP,2014,,,Eurostat: isoc_ci_ac_i,percent
PL,Poland,I_IUCPP,2015,5.73,,Eurostat: isoc_ci_ac_i,percent
PL,Poland,I_IUCPP,2016,,,Eurostat: isoc_ci_ac_i,percent
PL,Poland,I_IUCPP,2017,9.49,,Eurostat: isoc_ci_ac_i,percent
PL,Poland,I_IUCPP,2018,,,Eurostat: isoc_ci_ac_i,percent
PL,Poland,I_IUCPP,2019,14.78,,Eurostat: isoc_ci_ac_i,percent
PL,Poland,I_IUCPP,2020,,,Eurostat: isoc_ci_ac_i,percent
PL,Poland,I_IUCPP,2021,12.83,,Eurostat: isoc_ci_ac_i,percent
PL,Poland,I_IUCPP,2022,13.93,,Eurostat: isoc_ci_ac_i,percent
PL,Poland,I_IUCPP,2023,13.43,,Eurostat: isoc_ci_ac_i,percent
PL,Poland,I_IUCPP,2024,15.82,,Eurostat: isoc_ci_ac_i,percent
PL,Poland,I_IUCPP,2025,15.86,,Eurostat: isoc_ci_ac_i,percent
PL,Poland,I_IUVOD,2014,,,Eurostat: isoc_ci_ac_i,percent
PL,Poland,I_IUVOD,2015,,,Eurostat: isoc_ci_ac_i,percent
PL,Poland,I_IUVOD,2016,4.11,,Eurostat: isoc_ci_ac_i,percent
PL,Poland,I_IUVOD,2017,,,Eurostat: isoc_ci_ac_i,percent
PL,Poland,I_IUVOD,2018,11.89,,Eurostat: isoc_ci_ac_i,percent
PL,Poland,I_IUVOD,2019,,,Eurostat: isoc_ci_ac_i,percent
PL,Poland,I_IUVOD,2020,24.51,,Eurostat: isoc_ci_ac_i,percent
PL,Poland,I_IUVOD,2021,,,Eurostat: isoc_ci_ac_i,percent
PL,Poland,I_IUVOD,2022,35.05,,Eurostat: isoc_ci_ac_i,percent
PL,Poland,I_IUVOD,2023,,,Eurostat: isoc_ci_ac_i,percent
PL,Poland,I_IUVOD,2024,39.42,,Eurostat: isoc_ci_ac_i,percent
PL,Poland,I_IUVOD,2025,,,Eurostat: isoc_ci_ac_i,percent
PL,Poland,deprivation,2015,7.8,,Eurostat: ilc_mdsd11,percent
PL,Poland,deprivation,2016,5.4,,Eurostat: ilc_mdsd11,percent
PL,Poland,deprivation,2017,5.3,,Eurostat: ilc_mdsd11,percent
PL,Poland,deprivation,2018,4.5,,Eurostat: ilc_mdsd11,percent
PL,Poland,deprivation,2019,3.5,,Eurostat: ilc_mdsd11,percent
PL,Poland,deprivation,2020,2.6,,Eurostat: ilc_mdsd11,percent
PL,Poland,deprivation,2021,2.9,,Eurostat: ilc_mdsd11,percent
PL,Poland,deprivation,2022,2.8,,Eurostat: ilc_mdsd11,percent
PL,Poland,deprivation,2023,3.0,,Eurostat: ilc_mdsd11,percent
PL,Poland,deprivation,2024,2.3,,Eurostat: ilc_mdsd11,percent
PL,Poland,deprivation,2025,2.0,,Eurostat: ilc_mdsd11,percent
PT,Portugal,I_IUSNET,2014,46.76,,Eurostat: isoc_ci_ac_i,percent
PT,Portugal,I_IUSNET,2015,48.06,,Eurostat: isoc_ci_ac_i,percent
PT,Portugal,I_IUSNET,2016,52.17,,Eurostat: isoc_ci_ac_i,percent
PT,Portugal,I_IUSNET,2017,56.13,,Eurostat: isoc_ci_ac_i,percent
PT,Portugal,I_IUSNET,2018,59.18,,Eurostat: isoc_ci_ac_i,percent
PT,Portugal,I_IUSNET,2019,60.4,,Eurostat: isoc_ci_ac_i,percent
PT,Portugal,I_IUSNET,2020,62.74,,Eurostat: isoc_ci_ac_i,percent
PT,Portugal,I_IUSNET,2021,65.46,,Eurostat: isoc_ci_ac_i,percent
PT,Portugal,I_IUSNET,2022,66.72,,Eurostat: isoc_ci_ac_i,percent
PT,Portugal,I_IUSNET,2023,68.03,,Eurostat: isoc_ci_ac_i,percent
PT,Portugal,I_IUSNET,2024,70.47,,Eurostat: isoc_ci_ac_i,percent
PT,Portugal,I_IUSNET,2025,70.46,,Eurostat: isoc_ci_ac_i,percent
PT,Portugal,I_IUVOTE,2014,,,Eurostat: isoc_ci_ac_i,percent
PT,Portugal,I_IUVOTE,2015,9.88,,Eurostat: isoc_ci_ac_i,percent
PT,Portugal,I_IUVOTE,2016,,,Eurostat: isoc_ci_ac_i,percent
PT,Portugal,I_IUVOTE,2017,11.32,,Eurostat: isoc_ci_ac_i,percent
PT,Portugal,I_IUVOTE,2018,,,Eurostat: isoc_ci_ac_i,percent
PT,Portugal,I_IUVOTE,2019,11.57,,Eurostat: isoc_ci_ac_i,percent
PT,Portugal,I_IUVOTE,2020,,,Eurostat: isoc_ci_ac_i,percent
PT,Portugal,I_IUVOTE,2021,11.48,,Eurostat: isoc_ci_ac_i,percent
PT,Portugal,I_IUVOTE,2022,10.0,,Eurostat: isoc_ci_ac_i,percent
PT,Portugal,I_IUVOTE,2023,10.22,,Eurostat: isoc_ci_ac_i,percent
PT,Portugal,I_IUVOTE,2024,11.71,,Eurostat: isoc_ci_ac_i,percent
PT,Portugal,I_IUVOTE,2025,11.61,,Eurostat: isoc_ci_ac_i,percent
PT,Portugal,I_IUPOL2,2014,,,Eurostat: isoc_ci_ac_i,percent
PT,Portugal,I_IUPOL2,2015,,,Eurostat: isoc_ci_ac_i,percent
PT,Portugal,I_IUPOL2,2016,,,Eurostat: isoc_ci_ac_i,percent
PT,Portugal,I_IUPOL2,2017,,,Eurostat: isoc_ci_ac_i,percent
PT,Portugal,I_IUPOL2,2018,,,Eurostat: isoc_ci_ac_i,percent
PT,Portugal,I_IUPOL2,2019,,,Eurostat: isoc_ci_ac_i,percent
PT,Portugal,I_IUPOL2,2020,,,Eurostat: isoc_ci_ac_i,percent
PT,Portugal,I_IUPOL2,2021,18.07,,Eurostat: isoc_ci_ac_i,percent
PT,Portugal,I_IUPOL2,2022,16.62,,Eurostat: isoc_ci_ac_i,percent
PT,Portugal,I_IUPOL2,2023,15.82,,Eurostat: isoc_ci_ac_i,percent
PT,Portugal,I_IUPOL2,2024,17.35,,Eurostat: isoc_ci_ac_i,percent
PT,Portugal,I_IUPOL2,2025,16.73,,Eurostat: isoc_ci_ac_i,percent
PT,Portugal,I_IUCPP,2014,,,Eurostat: isoc_ci_ac_i,percent
PT,Portugal,I_IUCPP,2015,15.54,,Eurostat: isoc_ci_ac_i,percent
PT,Portugal,I_IUCPP,2016,,,Eurostat: isoc_ci_ac_i,percent
PT,Portugal,I_IUCPP,2017,18.91,,Eurostat: isoc_ci_ac_i,percent
PT,Portugal,I_IUCPP,2018,,,Eurostat: isoc_ci_ac_i,percent
PT,Portugal,I_IUCPP,2019,18.68,,Eurostat: isoc_ci_ac_i,percent
PT,Portugal,I_IUCPP,2020,,,Eurostat: isoc_ci_ac_i,percent
PT,Portugal,I_IUCPP,2021,22.91,,Eurostat: isoc_ci_ac_i,percent
